,video_id,channel_id
13,F1dFrQZV47M,UCroloVlHKUnvOMn5MtuvyDg
14,TObTS2VF4x4,No Data
15,ZTH24m5FGpA,UCibEhpu5HP45-w7Bq1ZIulw
16,McXcnoOzQkY,No Data
17,jPBiSdwn0WM,No Data
18,ioGBaVRmBbY,UCgOfjIl0I_oG7VxIoaKaRsw
19,vO1jrCodB7Y,UCRVruzlQF5cqpw9jQgIgNdw
20,K4nn6HcNmjw,UCx2eWrQGKO2IvTVjho3BeKw
21,W9g0-vPBkXc,UC3wEaRK3h93UehXbg9YRcmQ
22,1zO5G5b7wY4,UCxpIo6FFB7gMQz2Fy2X8XdQ
23,VucNf2yaB3U,UCUndCm0YDFKtKHNDvG2cE2Q
24,Dgw4I9xNWys,UCfodSug0zXKfd8HpSay9JBg
25,0AZiilM9KAY,No Data
26,kp7qer4jm40,UCIRfNQcAO0Te-3abudINbJA
27,yQ8WUlG377g,UCpOjLndjOqMoffA-fr8cbKA
28,ThqM787fU2g,UCzXjPL7zo0bxhOYDxLJ9YEg
29,vZ_TVJGwgKM,No Data
0,IWhoDwKDzfc,UCRgOqI54g1VqnQnwIB6WPSA
1,COnDaq3fz-c,No Data
2,V08ZJhPApb4,UCSeDpnnXFVbLEbbvFvEEqKA
3,DIG81rLWP-M,UClX3YSREJp3ELuv2wFAYOzA
4,_LrlUzFFIrQ,No Data
5,ZRHwCmz_aNE,UCyo6aLuDHbUoNTv-NR-Y0NA
6,hNg2uOe28ak,UCXteDRy5qB0IjA8WPusCJ7w
7,DaAp7p3ZkIs,UC1pHFqCMAIHP8gr4lYGtNLA
8,LACtFriivb4,UCLO1yCo0gDgpXhyM0fXfXXA
9,V0cZfoIiKaE,No Data
10,XrkjkEsz77g,No Data
11,bAjxXtN81n8,UCJk8dZsM8SIGzIBJ-rDcB3Q
12,ysZzMUvlyJw,UC2hA-6M66dE2Tt_4xM8K9wQ
13,SG4pAQDt3qk,UCY5fcqgSrQItPAX_Z5Frmwg
14,ICaWQtg9i24,UCGbOTPDlBwkN-4N85dK6U7Q
15,ssagGh5AZ5M,No Data
16,bRP-wmdG-fA,UCaT2L0VybZmhQNbrr4gwnTQ
17,J-aR8HdTpS4,UCqAbcgEp4NqCRnLG3NVJezw
18,HzX5JEUlraI,UCG4fqU419F_vnBkIfSyR9Yg
19,J3GgqYKfs-c,No Data
20,k1Ci-5lr-DA,UCl2aT0nRejTCQO_LHZAftBw
21,sbBm5OXL-wU,No Data
22,QsOjU85Xxig,UCMKvT0YVLufHMdGLH89J1oA
23,IIsAzdriw30,UC8_wmm5DX9mb4jrLiw8ZYzw
24,_IIH0HjUCyY,UCriA6OetuAB_S9UCnvR-HdQ
25,axabjFfDIJI,UCr-QcqNToYablI-jU2VPVSw
26,gFxuiqQzj0A,No Data
27,lohJWRrtmaY,UC7RMi15o0aQacJhxOc6LLmw
28,An8PVbLdzdw,No Data
29,YlijtiJhrAM,No Data
0,bAOdo98z-ho,UCfCY70zRsvnnKzQ39mBq0rw
1,1idnH1Qw0yM,UCrsnfPtox8SQrVl0WySNjgQ
2,ANX98DKD5Ok,No Data
3,xteL6fuFv70,UCSRnJlqWYxj0p7SLBVttwnw
4,orTkp49yo94,UCm7S9NqpjZcB3OQ1-2zAghA
5,A6E_tXdnJ_Y,No Data
6,P54g08mZsGk,No Data
7,2ZFrPP2bRV0,UCErkC29SJY8RGSpIJa9qJoA
8,mNYkYuqXXpI,UCVk4F43Qz482FVlBV92shjQ
9,Xo4cqiXxgtU,UCko_-udsBjrsKr2FGwE_lgg
10,83pCMDL6hUE,No Data
11,f5I4zXy5BLg,No Data
12,acx9kWFklds,UCSoEDFXaMcHbAlWlduce2eg
13,9Q9K2iC38jI,No Data
14,YjLlMZy2Ms4,UC5e0xdyGS7OEgyLroMxwrbw
15,AGXkystpisU,UCvlctY0BTwLULhSSpZ6_wmw
16,G-lbFCPqSQg,UCRDDfbYPHX_GUJ4lcQYTc8A
17,MY_QWpZM7fw,No Data
18,bryFPAhUrrQ,UCWvm8F_jPF3qYE5-2oMKqig
19,oYaT2Bh-OoU,UCYs35nWy7aTUBA4w8LcSCjQ
20,PyaMXCCoKlM,UCQUA8cPZgNoYEW2OgX482ng
21,ZNboStBis8M,UCljUAjufNh7VI0yElcAdlhg
22,D8Soa2sZOpg,No Data
23,6niuasak0AY,No Data
24,WE83yDlL4Oo,No Data
25,UuS5RZBl6y0,No Data
26,pJeJnHnVl20,UCWaD_J0qRubgPr9DV_x9-Jw
27,7kLO2AB5SPM,UCtinbF-Q-fVthA0qrFQTgXQ
28,UmSF7Vc-Cc0,UCVP_Fma2_-BEKWYc79JVQDw
29,Pnvs-bzsFoQ,No Data
0,0aUANlarAng,No Data
1,nqCWV0R5ysU,No Data
2,xfCs2AOWKno,UCVSDXs3jKdbrKLz9DHTi-KQ
3,kTCgEAmrmh4,UCXTsCXNGHmePgo3a47hnsAA
4,o0NzQmmlONQ,UChFqyZDekCMt_z7sVO3JjBQ
5,we_Ejibowuw,UC1Lp8HbCqOPBMT1W_mjb21A
6,Vz1OUnzXiXo,UCEfQOXTW4MaizNN7UVQIUaA
7,VXnrxY-l804,UCWSPqhLRvqjC-vLYA5_n4LQ
8,g3u2BWff9UM,UCpRh2xmGtaVhFVuyCB271pw
9,oRCsPd485Pc,No Data
10,sC32d0BmcJk,UCrR3bHE6ZJ30YUUTl-G2RVg
11,Lji3wgAtFWo,No Data
12,fnYoI_k8NJ8,UCdpwrfzRHaxrYl4cehVgjwg
13,zL3e0xVtfrg,No Data
14,e3tfB8rVFEs,UCIdvUcYF5CmtYlTn_zhmJGA
15,LTJKYH3OG70,No Data
16,fxR481atdX0,UCIcWsDvtbC5b8I_Z0Q5T6sA
17,8fS2WUnp5no,UCu6wvIjEus6kAIyrUGHbzxw
18,A04PARdtEss,UCad4VUyyzWqenlkjfCTQ47A
19,B80CK49etK0,No Data
20,5CuAwgdYnOA,UCMtFAi84ehTSYSE9XoHefig
21,Eiz1lBTsWx4,No Data
22,6d-enLu13IY,UC9TSfpyxg_-3jG-eqDI2_RQ
23,uSe_AetsQ-o,UCI5pX--ky1-KE8xu5ybTq2Q
24,LEFvKYF_www,No Data
25,KgtTyLAjrk0,No Data
26,VV7LMEbd1Es,UC14QT5j2nQI8lKBCGtrrBQA
27,EnZlrucoCBg,No Data
28,eNGSD_L3Jng,UC2TCPeRl66OCXYXLIsQpd-A
29,UaGK8MCVZyE,UCMo5MECD5pwhUVLaMqZo5Xg
0,Pt1gjYcRVpM,No Data
1,J9r7Agjotj0,UCT3eZqObkieYvtrTncLnoog
2,CGtxxjonYo8,UC4arQnli3ffEuCSrSgAD_Ug
3,LOvOqm2TyU4,UC9lGDYAowYIQCwXnTRv3meg
4,J_xgQyVzCeE,No Data
5,#NAME?,No Data
6,HYxw9ecfnzE,UCVMvBhhCs_jZTGlHFI6Fh7w
7,T2A6X6b7BEk,UCuzZthEW8I4DIcffs-T_46Q
8,uHc2XcXfoTQ,UCMcWosflbve0JX78FFdJcCA
9,S-xBo-o6Ky0,UCrPG99iyp64FDF8MrB9uVPA
10,OfbtARuVWew,No Data
11,W8vgIXxJRtc,UCutJqz56653xV2wwSvut_hQ
12,G06gCDESJzk,UCgMPP6RRjktV7krOfyUewqw
13,icL2CMKWRuA,No Data
14,rEYbXVnAoIw,No Data
15,bmQj-ORcsUU,No Data
16,GDmhf5xJ4Qs,No Data
17,DXkHvEVCF14,UCfVqLqmH2M9V-jlxGipZSGA
18,cvMURFcXFlE,UCQUdNis13Y2bXiV7fssSNCg
19,pL2iEKcpkaE,No Data
20,F1dFrQZV47M,UCroloVlHKUnvOMn5MtuvyDg
21,TObTS2VF4x4,No Data
22,ZTH24m5FGpA,UCibEhpu5HP45-w7Bq1ZIulw
23,McXcnoOzQkY,No Data
24,jPBiSdwn0WM,No Data
25,ioGBaVRmBbY,UCgOfjIl0I_oG7VxIoaKaRsw
26,vO1jrCodB7Y,UCRVruzlQF5cqpw9jQgIgNdw
27,K4nn6HcNmjw,UCx2eWrQGKO2IvTVjho3BeKw
28,W9g0-vPBkXc,UC3wEaRK3h93UehXbg9YRcmQ
29,1zO5G5b7wY4,UCxpIo6FFB7gMQz2Fy2X8XdQ
0,VucNf2yaB3U,UCUndCm0YDFKtKHNDvG2cE2Q
1,Dgw4I9xNWys,UCfodSug0zXKfd8HpSay9JBg
2,0AZiilM9KAY,No Data
3,kp7qer4jm40,UCIRfNQcAO0Te-3abudINbJA
4,yQ8WUlG377g,UCpOjLndjOqMoffA-fr8cbKA
5,ThqM787fU2g,UCzXjPL7zo0bxhOYDxLJ9YEg
6,vZ_TVJGwgKM,No Data
7,IWhoDwKDzfc,UCRgOqI54g1VqnQnwIB6WPSA
8,COnDaq3fz-c,No Data
9,V08ZJhPApb4,UCSeDpnnXFVbLEbbvFvEEqKA
10,DIG81rLWP-M,UClX3YSREJp3ELuv2wFAYOzA
11,_LrlUzFFIrQ,No Data
12,ZRHwCmz_aNE,UCyo6aLuDHbUoNTv-NR-Y0NA
13,hNg2uOe28ak,UCXteDRy5qB0IjA8WPusCJ7w
14,DaAp7p3ZkIs,UC1pHFqCMAIHP8gr4lYGtNLA
15,LACtFriivb4,UCLO1yCo0gDgpXhyM0fXfXXA
16,V0cZfoIiKaE,No Data
17,XrkjkEsz77g,No Data
18,bAjxXtN81n8,UCJk8dZsM8SIGzIBJ-rDcB3Q
19,ysZzMUvlyJw,UC2hA-6M66dE2Tt_4xM8K9wQ
20,SG4pAQDt3qk,UCY5fcqgSrQItPAX_Z5Frmwg
21,ICaWQtg9i24,UCGbOTPDlBwkN-4N85dK6U7Q
22,ssagGh5AZ5M,No Data
23,bRP-wmdG-fA,UCaT2L0VybZmhQNbrr4gwnTQ
24,J-aR8HdTpS4,UCqAbcgEp4NqCRnLG3NVJezw
25,HzX5JEUlraI,UCG4fqU419F_vnBkIfSyR9Yg
26,J3GgqYKfs-c,No Data
27,k1Ci-5lr-DA,UCl2aT0nRejTCQO_LHZAftBw
28,sbBm5OXL-wU,No Data
29,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
0,3mf0JocDqFg,UCXBgKqFxSjKADEuMLkc1Bpg
1,Lae2La7J2qQ,No Data
2,AyO4eOq6YNo,UCVdQRexx_XYLRGk1ouo4iSA
3,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
4,kLCk9VCzXZY,No Data
5,rZgeQaDzwbc,UC3wEaRK3h93UehXbg9YRcmQ
6,kv5Ni8cbAAA,UCsX8MJHEI5UukXoF3HLnTvg
7,9u7ipdxWzmE,No Data
8,n8JDmu9lzkI,UCvc33FeURfaIN5M8x9wGVjQ
9,UjKs1WzAdIg,UCXzU-b8I0Y_fhMkLQMYt3vA
10,fBxkNv5ejZ8,No Data
11,C6djYW9Z-CQ,No Data
12,iz2wZZdiBQA,No Data
13,CdWYCuuptoc,UCMo5MECD5pwhUVLaMqZo5Xg
14,2F2RJpFTn54,No Data
15,lEDHsuBOkYo,UCWKc_h8m97tvrjZ9rfgdhIA
16,lAX7dScdgfM,No Data
17,hBSSc7ozArE,No Data
18,70PVXUjuM5k,UCNt2ZN3usTdTdRV9HJvYAsQ
19,Fd9Gz7THjyU,UCMjPaH_cobWKILEnIa-RIMg
20,u-I9d0phyak,UCd9BXPj-KcMTh0HiB-Vlb8A
21,DShXIaZ7ZN4,UCs4KWxdP-lRc-dgLXE5i8Wg
22,Vn38HhSdFLI,UCLhgIX2L5ZCaWdlaxR_oTAg
23,dBq3WfRicV0,UC0FFHRF1mytLDhs6nxqGIQg
24,OmMxggQii9E,No Data
25,Xhvyy81oEDA,No Data
26,Fr0cJbApJFk,UCQ3Kgx1G1NkELoJ8tJ3uelg
27,1kDEpZePKTM,No Data
28,F5LkvB8Ugl8,UCcxInxoZ8Rar3gKYWICbBZg
29,k6GW59H9zOs,No Data
0,ExcAd0Ouja0,No Data
1,JOAZXIdUYmg,No Data
2,hkwaFrsB2MQ,UC2TCPeRl66OCXYXLIsQpd-A
3,tQUr05eqJaI,No Data
4,0uxcSn1_Br4,No Data
5,hk5HiboW_aQ,UCHzevlEL9JfsBIm86uNCJqg
6,S-xBo-o6Ky0,UCrPG99iyp64FDF8MrB9uVPA
7,IZtqT1F41jE,UCfCOQPrgiA9YydjXQ6g87fg
8,#NAME?,No Data
9,j1eKhRDC27w,UC9hjXy61UPW7iLfWswKzhww
10,EEkbqNr7D88,No Data
11,PxS6nzOnq2g,UCPSlLJBY8_4OPIt6aqmQpdA
12,BrnenMvIlB0,No Data
13,kyq65yUBGOY,No Data
14,zsQj14dF1DM,No Data
15,AM7KcJ8Y_1Q,UC4QadOSsJu54Qs8z99shRiQ
16,LmZHcGUbevc,No Data
17,_WgzDGuvNLA,No Data
18,a7QFYpXY7M4,No Data
19,rTvRS3OewPk,No Data
20,j2BHzqFnkZE,No Data
21,VjuJqGEy-SE,No Data
22,zY6x8jwiRQs,No Data
23,ZRChhiLDIXI,No Data
24,Y68-SouvcFc,No Data
25,P09_IWmjsLc,No Data
26,2UZ9zXs6AwU,No Data
27,Q31saQvll5U,No Data
28,4914w_WDTPA,No Data
29,I8wqqsoc7b0,UCTv-XvfzLX3i4IGWAm4sbmA
0,er7JQSwF1Ng,No Data
1,xOq8VIkqh1s,UCu0ePEW18Q8DUkdJzuXywYw
2,mXc8nn1rcQI,UCMsuwHzQPFMDtHaoR7_HDxg
3,5PEE1RRTCmM,UCIS8BB4C2cuzeILjQV9pxGA
4,3uiOPrLjv6w,UCCD76tKlE45u1YTX0cVh1OQ
5,v6jrTVr7p7E,No Data
6,8EtYcrJpOAE,UCzXjPL7zo0bxhOYDxLJ9YEg
7,KOXOiz5s3UI,No Data
8,Ns7TbRDjglM,No Data
9,HL01yp1aNOA,No Data
10,cwBcZFDZDV0,UCPIRD4yr1hlAEovBCSNlAKg
11,An2909pNCe4,UCsTM1roCxoot1-03EO5zQxg
12,oxh4Ol13mYM,No Data
13,wsvyhIt1oRU,No Data
14,dqGxPtNp_ds,No Data
15,F1dFrQZV47M,UCroloVlHKUnvOMn5MtuvyDg
16,FvqQlPB9TLQ,UCLdnL7RNgh616cUbJJUGPRg
17,8oH48fm5-zw,No Data
18,lpMIUuoT000,UCkkxn2ldlFUMupTlXU8meAw
19,7QYkiXyz3Rw,No Data
20,cO7iYh_wdxg,UCKtKKtjaaPKA1Oj8Ldnfsdg
21,Z-77HRGcMpc,No Data
22,xuXqcvwgVf4,UCt-1ijH9G4J6Uy6KzDMHwCw
23,#NAME?,No Data
24,ykvQ2W-f6ak,UC7_mFzmj89tqAqgpl5695QQ
25,zw8KjASn4LA,No Data
26,_KOKTrd2qbg,UCSoEDFXaMcHbAlWlduce2eg
27,IPuXk7ewJvI,UCsSuev_h2XixlD6FFGADI6w
28,CJXLbwqQeBw,No Data
29,TObTS2VF4x4,No Data
0,dSPZrUQNEh0,UCUtLYlzPOIDkHoVGANN4axw
1,uz8TiCVlDzI,No Data
2,ygI1zVSEeGc,No Data
3,u6spWEuTmqY,No Data
4,Bdw7GuAGFcM,No Data
5,_QPCvlvErV4,UCNqmECMUi1zWc64qSU8c05w
6,OlALR1PyJmQ,UCnEt_KImHuLS-U8jXm5X0RA
7,fF841b7PSqw,UCqRBWtTdNgdy242-CE4fvTA
8,46TiqS5SSQw,No Data
9,g6yvrPq669E,No Data
10,vz2NIBkGd9U,UCYs35nWy7aTUBA4w8LcSCjQ
11,snUMLBBYN7g,UCjpPqow_Rlv0A9RePeJ6nAA
12,Dgw4I9xNWys,UCfodSug0zXKfd8HpSay9JBg
13,bmQj-ORcsUU,No Data
14,tQwoSx_qqlU,UCXcjvt8cOfwtcqaMeE7-hqA
15,G06gCDESJzk,UCgMPP6RRjktV7krOfyUewqw
16,Z0RbN1jFGPw,UCpsfNxZvl63m2TCAPmZTd4g
17,FxOf9TKfbig,UCSYCOHHulAU-vAKeeaR65Wg
18,wpyPxrQjXF0,UCx3LKgU243gC-kKhhFD4NWQ
19,L4TAASWXGUo,No Data
20,W8vgIXxJRtc,UCutJqz56653xV2wwSvut_hQ
21,icL2CMKWRuA,No Data
22,u_zQOXRQF7c,UC4B3koT1xEv0hkQsUSlECHA
23,EIybxTJ1KZc,No Data
24,g1wCvEgwH8g,No Data
25,bAZpsVITwYE,UC4hQbfN_ZRy4lSngWxuhHxA
26,EzZZwt5GYdg,UCljUAjufNh7VI0yElcAdlhg
27,nc6hyDZ7I6U,UCpxsIJMZo-plwhZsKXs3CLQ
28,dEJFtUlp-C4,No Data
29,hIvcgh3NHk4,No Data
0,iyL5spmszJ0,UCJZE3JknxQq5Qrycx1uz2Sg
1,ZY-AOwHy4rQ,UCcFqQcSh5U4lkAU2QXHL6-g
2,QtlR6eaQnY8,No Data
3,1r509Yt9XLg,UCNcQkRqY3_Ozcnlo6STqlAQ
4,UG5pawib9bk,UC707xK9t2yW35T1aAHPzFQg
5,z2NL5dS5DkQ,UCWsJsG1wJyO2BydSGqfAmRA
6,6hxPQlNYhYA,UC1VAL4j9yiPQVKMtIS1yUOA
7,qpAsybYuCrY,UC6QGc5RYx85wrttJ4hfA9rA
8,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
9,3mf0JocDqFg,UCXBgKqFxSjKADEuMLkc1Bpg
10,Lae2La7J2qQ,No Data
11,AyO4eOq6YNo,UCVdQRexx_XYLRGk1ouo4iSA
12,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
13,kLCk9VCzXZY,No Data
14,rZgeQaDzwbc,UC3wEaRK3h93UehXbg9YRcmQ
15,kv5Ni8cbAAA,UCsX8MJHEI5UukXoF3HLnTvg
16,9u7ipdxWzmE,No Data
17,n8JDmu9lzkI,UCvc33FeURfaIN5M8x9wGVjQ
18,UjKs1WzAdIg,UCXzU-b8I0Y_fhMkLQMYt3vA
19,fBxkNv5ejZ8,No Data
20,C6djYW9Z-CQ,No Data
21,iz2wZZdiBQA,No Data
22,CdWYCuuptoc,UCMo5MECD5pwhUVLaMqZo5Xg
23,2F2RJpFTn54,No Data
24,lEDHsuBOkYo,UCWKc_h8m97tvrjZ9rfgdhIA
25,lAX7dScdgfM,No Data
26,hBSSc7ozArE,No Data
27,70PVXUjuM5k,UCNt2ZN3usTdTdRV9HJvYAsQ
28,Fd9Gz7THjyU,UCMjPaH_cobWKILEnIa-RIMg
29,u-I9d0phyak,UCd9BXPj-KcMTh0HiB-Vlb8A
0,DShXIaZ7ZN4,UCs4KWxdP-lRc-dgLXE5i8Wg
1,Vn38HhSdFLI,UCLhgIX2L5ZCaWdlaxR_oTAg
2,dBq3WfRicV0,UC0FFHRF1mytLDhs6nxqGIQg
3,OmMxggQii9E,No Data
4,Xhvyy81oEDA,No Data
5,Fr0cJbApJFk,UCQ3Kgx1G1NkELoJ8tJ3uelg
6,1kDEpZePKTM,No Data
7,F5LkvB8Ugl8,UCcxInxoZ8Rar3gKYWICbBZg
8,k6GW59H9zOs,No Data
9,ExcAd0Ouja0,No Data
10,JOAZXIdUYmg,No Data
11,hkwaFrsB2MQ,UC2TCPeRl66OCXYXLIsQpd-A
12,tQUr05eqJaI,No Data
13,0uxcSn1_Br4,No Data
14,hk5HiboW_aQ,UCHzevlEL9JfsBIm86uNCJqg
15,S-xBo-o6Ky0,UCrPG99iyp64FDF8MrB9uVPA
16,IZtqT1F41jE,UCfCOQPrgiA9YydjXQ6g87fg
17,#NAME?,No Data
18,j1eKhRDC27w,UC9hjXy61UPW7iLfWswKzhww
19,EEkbqNr7D88,No Data
20,PxS6nzOnq2g,UCPSlLJBY8_4OPIt6aqmQpdA
21,BrnenMvIlB0,No Data
22,kyq65yUBGOY,No Data
23,zsQj14dF1DM,No Data
24,AM7KcJ8Y_1Q,UC4QadOSsJu54Qs8z99shRiQ
25,LmZHcGUbevc,No Data
26,_WgzDGuvNLA,No Data
27,a7QFYpXY7M4,No Data
28,Q2e71rS0AmA,No Data
29,xEZTDtbAbDI,UCpHIBpOqu0ablP2HOR985Rg
0,3IZJ5_1hgW8,UC3wEaRK3h93UehXbg9YRcmQ
1,sNWq6zJfhBg,No Data
2,YGAXEHyTab4,No Data
3,ukY5gJ-ZZLc,No Data
4,6VUlPQ0hrnY,UCibEhpu5HP45-w7Bq1ZIulw
5,Q3GL0wkFWUA,No Data
6,L5aegmxAyto,No Data
7,8RFyOebRvZ8,No Data
8,fPpHb7uQA9g,No Data
9,N-LunjCIAmk,No Data
10,9pii9ZwxxyY,UC0e87WXu_SJhrc8tb08qyaQ
11,4XMSvI77b60,UCRcqkIwvavvCDUu2yMvl34w
12,5ZI1R0XFYpE,UCaak9sggUeIBPOd8iK_BXcQ
13,zlIkJjPa3Uw,No Data
14,7RbcSEm7ay0,UC2KxdiFxT-5ymlYbzWKIf9A
15,ze4qQICHOws,UCRT-74ovdMKOFBC96w_gfyQ
16,08A73Fh0JUU,UCXua9WNskyonbW19gjRBHfg
17,p3nMjP2wKPo,UCAE3Nq-r0b_580iOxBnE5Sw
18,hmQIC535jBw,No Data
19,2jRgAexHbDk,No Data
20,MTpGrsKEExU,UCoh_z6QB0AGB1oxWufvbDUg
21,jStKu23UfHc,No Data
22,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
23,FZSRKmPu10E,No Data
24,2Dhs89OLnMU,No Data
25,1E7UaOrytko,UC2v_FEM2obGMne07CgXU8hw
26,gNI0YbcWYgw,No Data
27,5wP1C3gL3NE,No Data
28,z2QAaxIDoOI,No Data
29,uIRXG-dKKN8,No Data
0,k7fbAwMX24o,UCkH3CcMfqww9RsZvPRPkAJA
1,82vPJPzwVAg,No Data
2,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
3,UoDDBCBTsnU,No Data
4,9g5x8fB8vYg,No Data
5,qLAYuXiia5U,UCNqmECMUi1zWc64qSU8c05w
6,36kZ8xojIz0,UCgJT29ypj-ZGNX5y8GHapKA
7,Yss05usOjt0,No Data
8,44pqSKJUdKQ,UCQUdNis13Y2bXiV7fssSNCg
9,xzgP65pvMi4,No Data
10,PtbaWeSgSZk,UCroloVlHKUnvOMn5MtuvyDg
11,3SyLEgjJu6M,No Data
12,ejH6BHVYrsY,No Data
13,06v8eQuV0uE,No Data
14,2f6zZ7tUp24,UCwTDfpw2NE41h02-lWBJpFg
15,2XchCjE2fy8,No Data
16,E0yBn_3vrYI,UCMjPaH_cobWKILEnIa-RIMg
17,HGxvUn_PTH4,No Data
18,qy3iltRcMb0,UCTUHN-d0rujv4DZI-sEY53A
19,wmV-urzRHLY,UCSoEDFXaMcHbAlWlduce2eg
20,rtLHyMNLnOc,No Data
21,mFBzxvVUO_o,No Data
22,i_cNNDJaFaE,UCP1PN9Um8z8Li-20Yauqa6A
23,p6XQMkLpHo4,UC-km1012mEUQQLGxggmrazw
24,fmxhzWjW2l8,No Data
25,ynJm_HQfyW4,UC6YuttrRJ_LZNddA_DJ_VSQ
26,d9p7oYZfE74,No Data
27,3mf0JocDqFg,UCXBgKqFxSjKADEuMLkc1Bpg
28,Cerx4Z6WbPk,No Data
29,LhfRDkZR6Sw,No Data
0,gdtrFzZ8lfI,No Data
1,KTt6cVSta18,No Data
2,o6MLoxBtpmc,No Data
3,_NHrL7hkf6o,UCucL8Ib4JOigpW0pgjI46xA
4,f-jFclUfLc4,UC9S3u0sQzLKE-7eu_SHi-wg
5,Ezto087Fuq0,UCljUAjufNh7VI0yElcAdlhg
6,c0MDC44ewyA,No Data
7,KJ2guel2aRE,UCkkxn2ldlFUMupTlXU8meAw
8,cFwBPtzbKMg,UCkhvff686tv-QIK3koac5lQ
9,gF4okcPGNas,UCwFPk397w7Dg5gi6vd-1Xcw
10,CPo_NSjSGmE,UCBBM6I8aFFYHQ011WUsgoWw
11,dPMqNCAxpMY,UCTHCOPwqNfZ0uiKOvFyhGwg
12,_czJk8cUxV0,No Data
13,mfI27JGlEE8,UCMKvT0YVLufHMdGLH89J1oA
14,ngambqAukEI,UCosdY-UuH21-lOwfXwYjiBw
15,s--zFdjlUcY,No Data
16,HMUflKoFXYk,No Data
17,9u7ipdxWzmE,No Data
18,MzwIrsgCaLc,No Data
19,da3lGSFm7O4,No Data
20,QT67QjdbCn0,No Data
21,xK387XMa5dQ,No Data
22,YBIS3hbkQf8,UCVP_Fma2_-BEKWYc79JVQDw
23,pSMUX2qc0Is,No Data
24,GIILcNJO-3E,UClS-7TfM2g2plTGguaBPfqg
25,AjNNUWN1-DY,No Data
26,vXQXQrNnwVo,UCs4ms7uVxO8wVvQoEocz8jw
27,U8QlglQivpE,No Data
28,BvAX9K4lydY,No Data
29,A9Ytvx37oAQ,UChlgI3UHCOnwUGzWzbJ3H5w
0,6yJq_m562qI,UC1Lp8HbCqOPBMT1W_mjb21A
1,76-KTVPm7XA,UCCRb6nYKaT8tzLA8CwDdUtw
2,HfyrusYr4i8,No Data
3,mOMRUT6YJDk,No Data
4,ijlw017_dQw,No Data
5,RmDSTQGrveQ,No Data
6,Mj_tCaWNM78,UCTQVIXvcHrR9jYoJ6qaBAow
7,7vwlaFTL90Q,UCKtKKtjaaPKA1Oj8Ldnfsdg
8,a02oRGLRaUM,No Data
9,mNqSetEhB2o,UCyjqvcOieGYO7wot-RUgsPg
10,H0RP1SroRNU,UCPfja6yTg5pwDjQuVPHsQWw
11,XLXFUS67cow,No Data
12,ihfTW6DxezI,UCPs6BouVj4Gl96zGwwzSWJg
13,Op8sLLenBgU,UCjB2xW4I9pqsP_lWonMJJPA
14,n8JDmu9lzkI,UCvc33FeURfaIN5M8x9wGVjQ
15,M1SO1zvkPYI,UCPNpIv6idBglQyQWDKuEYcg
16,m5RytGisFcA,UCZoaq0ZN9OdFo15DmoPCWig
17,w9uju4TchTY,No Data
18,fBxkNv5ejZ8,No Data
19,8FioBnc4MX4,No Data
20,MNwJmCNWKb4,UCWU3QKablvVEK6JcEyEC58w
21,B90VKc_BBVA,No Data
22,MUeqfISsZM8,No Data
23,YKW_V1QFHzE,No Data
24,iP8o309aV-g,No Data
25,_NnYm-z4hGc,No Data
26,N0oMcPbx4ks,No Data
27,gRBSQvdV4EY,UCFWOTgjYbVwV5ZYd-WRtpLA
28,vw5FvzHsFHc,No Data
29,_4s5X_UhPEM,UCUzMcAXn1QXeehPWMU57ygg
0,uftrSWaNMec,No Data
1,VG5auMC9I0Q,No Data
2,wYSnrlfjdAc,UCtmXnwe5EYXUc52pq-S2RAg
3,TJ64ukzrJL4,UCNew84XbL3knLtwbFh8fhLQ
4,UkoV2-koBUQ,UC4QadOSsJu54Qs8z99shRiQ
5,MB4qNDSJNsI,No Data
6,9qDeO7cwNpc,UCP1PN9Um8z8Li-20Yauqa6A
7,xEZTDtbAbDI,UCpHIBpOqu0ablP2HOR985Rg
8,3IZJ5_1hgW8,UC3wEaRK3h93UehXbg9YRcmQ
9,fPpHb7uQA9g,No Data
10,-6L27l3il28,No Data
11,qbzy22AP7Js,No Data
12,zZyTTBXwd88,UC4YaOt1yT-ZeyB0OmxHgolA
13,bXmPRSro5kE,UCad4VUyyzWqenlkjfCTQ47A
14,4pyV0G7HeEc,No Data
15,PcNbF0FFZ6o,UCroloVlHKUnvOMn5MtuvyDg
16,XRBDp347zH8,No Data
17,08A73Fh0JUU,UCXua9WNskyonbW19gjRBHfg
18,9pii9ZwxxyY,UC0e87WXu_SJhrc8tb08qyaQ
19,7LsdGlWBgzg,No Data
20,7RbcSEm7ay0,UC2KxdiFxT-5ymlYbzWKIf9A
21,#NAME?,No Data
22,9UHl08MhZS4,No Data
23,niX34ZaS4wY,UCMjPaH_cobWKILEnIa-RIMg
24,sNWq6zJfhBg,No Data
25,r7L7pVKUc7w,No Data
26,ThrK2S5kWOU,UCRgOqI54g1VqnQnwIB6WPSA
