,video_id,channel_id
657,k1Ci-5lr-DA,UCl2aT0nRejTCQO_LHZAftBw
659,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
660,3mf0JocDqFg,UCXBgKqFxSjKADEuMLkc1Bpg
662,AyO4eOq6YNo,UCVdQRexx_XYLRGk1ouo4iSA
663,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
665,rZgeQaDzwbc,UC3wEaRK3h93UehXbg9YRcmQ
666,kv5Ni8cbAAA,UCsX8MJHEI5UukXoF3HLnTvg
668,n8JDmu9lzkI,UCvc33FeURfaIN5M8x9wGVjQ
669,UjKs1WzAdIg,UCXzU-b8I0Y_fhMkLQMYt3vA
673,CdWYCuuptoc,UCMo5MECD5pwhUVLaMqZo5Xg
675,lEDHsuBOkYo,UCWKc_h8m97tvrjZ9rfgdhIA
678,70PVXUjuM5k,UCNt2ZN3usTdTdRV9HJvYAsQ
679,Fd9Gz7THjyU,UCMjPaH_cobWKILEnIa-RIMg
680,u-I9d0phyak,UCd9BXPj-KcMTh0HiB-Vlb8A
681,DShXIaZ7ZN4,UCs4KWxdP-lRc-dgLXE5i8Wg
682,Vn38HhSdFLI,UCLhgIX2L5ZCaWdlaxR_oTAg
683,dBq3WfRicV0,UC0FFHRF1mytLDhs6nxqGIQg
686,Fr0cJbApJFk,UCQ3Kgx1G1NkELoJ8tJ3uelg
688,F5LkvB8Ugl8,UCcxInxoZ8Rar3gKYWICbBZg
692,hkwaFrsB2MQ,UC2TCPeRl66OCXYXLIsQpd-A
695,hk5HiboW_aQ,UCHzevlEL9JfsBIm86uNCJqg
696,S-xBo-o6Ky0,UCrPG99iyp64FDF8MrB9uVPA
697,IZtqT1F41jE,UCfCOQPrgiA9YydjXQ6g87fg
699,j1eKhRDC27w,UC9hjXy61UPW7iLfWswKzhww
701,PxS6nzOnq2g,UCPSlLJBY8_4OPIt6aqmQpdA
705,AM7KcJ8Y_1Q,UC4QadOSsJu54Qs8z99shRiQ
719,I8wqqsoc7b0,UCTv-XvfzLX3i4IGWAm4sbmA
721,xOq8VIkqh1s,UCu0ePEW18Q8DUkdJzuXywYw
722,mXc8nn1rcQI,UCMsuwHzQPFMDtHaoR7_HDxg
723,5PEE1RRTCmM,UCIS8BB4C2cuzeILjQV9pxGA
724,3uiOPrLjv6w,UCCD76tKlE45u1YTX0cVh1OQ
726,8EtYcrJpOAE,UCzXjPL7zo0bxhOYDxLJ9YEg
730,cwBcZFDZDV0,UCPIRD4yr1hlAEovBCSNlAKg
731,An2909pNCe4,UCsTM1roCxoot1-03EO5zQxg
735,F1dFrQZV47M,UCroloVlHKUnvOMn5MtuvyDg
736,FvqQlPB9TLQ,UCLdnL7RNgh616cUbJJUGPRg
738,lpMIUuoT000,UCkkxn2ldlFUMupTlXU8meAw
740,cO7iYh_wdxg,UCKtKKtjaaPKA1Oj8Ldnfsdg
742,xuXqcvwgVf4,UCt-1ijH9G4J6Uy6KzDMHwCw
744,ykvQ2W-f6ak,UC7_mFzmj89tqAqgpl5695QQ
746,_KOKTrd2qbg,UCSoEDFXaMcHbAlWlduce2eg
747,IPuXk7ewJvI,UCsSuev_h2XixlD6FFGADI6w
750,dSPZrUQNEh0,UCUtLYlzPOIDkHoVGANN4axw
755,_QPCvlvErV4,UCNqmECMUi1zWc64qSU8c05w
756,OlALR1PyJmQ,UCnEt_KImHuLS-U8jXm5X0RA
757,fF841b7PSqw,UCqRBWtTdNgdy242-CE4fvTA
760,vz2NIBkGd9U,UCYs35nWy7aTUBA4w8LcSCjQ
761,snUMLBBYN7g,UCjpPqow_Rlv0A9RePeJ6nAA
762,Dgw4I9xNWys,UCfodSug0zXKfd8HpSay9JBg
764,tQwoSx_qqlU,UCXcjvt8cOfwtcqaMeE7-hqA
765,G06gCDESJzk,UCgMPP6RRjktV7krOfyUewqw
766,Z0RbN1jFGPw,UCpsfNxZvl63m2TCAPmZTd4g
767,FxOf9TKfbig,UCSYCOHHulAU-vAKeeaR65Wg
768,wpyPxrQjXF0,UCx3LKgU243gC-kKhhFD4NWQ
770,W8vgIXxJRtc,UCutJqz56653xV2wwSvut_hQ
772,u_zQOXRQF7c,UC4B3koT1xEv0hkQsUSlECHA
775,bAZpsVITwYE,UC4hQbfN_ZRy4lSngWxuhHxA
776,EzZZwt5GYdg,UCljUAjufNh7VI0yElcAdlhg
777,nc6hyDZ7I6U,UCpxsIJMZo-plwhZsKXs3CLQ
780,iyL5spmszJ0,UCJZE3JknxQq5Qrycx1uz2Sg
781,ZY-AOwHy4rQ,UCcFqQcSh5U4lkAU2QXHL6-g
783,1r509Yt9XLg,UCNcQkRqY3_Ozcnlo6STqlAQ
784,UG5pawib9bk,UC707xK9t2yW35T1aAHPzFQg
785,z2NL5dS5DkQ,UCWsJsG1wJyO2BydSGqfAmRA
786,6hxPQlNYhYA,UC1VAL4j9yiPQVKMtIS1yUOA
787,qpAsybYuCrY,UC6QGc5RYx85wrttJ4hfA9rA
788,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
789,3mf0JocDqFg,UCXBgKqFxSjKADEuMLkc1Bpg
791,AyO4eOq6YNo,UCVdQRexx_XYLRGk1ouo4iSA
792,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
794,rZgeQaDzwbc,UC3wEaRK3h93UehXbg9YRcmQ
795,kv5Ni8cbAAA,UCsX8MJHEI5UukXoF3HLnTvg
797,n8JDmu9lzkI,UCvc33FeURfaIN5M8x9wGVjQ
798,UjKs1WzAdIg,UCXzU-b8I0Y_fhMkLQMYt3vA
802,CdWYCuuptoc,UCMo5MECD5pwhUVLaMqZo5Xg
804,lEDHsuBOkYo,UCWKc_h8m97tvrjZ9rfgdhIA
807,70PVXUjuM5k,UCNt2ZN3usTdTdRV9HJvYAsQ
808,Fd9Gz7THjyU,UCMjPaH_cobWKILEnIa-RIMg
809,u-I9d0phyak,UCd9BXPj-KcMTh0HiB-Vlb8A
810,DShXIaZ7ZN4,UCs4KWxdP-lRc-dgLXE5i8Wg
811,Vn38HhSdFLI,UCLhgIX2L5ZCaWdlaxR_oTAg
812,dBq3WfRicV0,UC0FFHRF1mytLDhs6nxqGIQg
815,Fr0cJbApJFk,UCQ3Kgx1G1NkELoJ8tJ3uelg
817,F5LkvB8Ugl8,UCcxInxoZ8Rar3gKYWICbBZg
821,hkwaFrsB2MQ,UC2TCPeRl66OCXYXLIsQpd-A
824,hk5HiboW_aQ,UCHzevlEL9JfsBIm86uNCJqg
825,S-xBo-o6Ky0,UCrPG99iyp64FDF8MrB9uVPA
826,IZtqT1F41jE,UCfCOQPrgiA9YydjXQ6g87fg
828,j1eKhRDC27w,UC9hjXy61UPW7iLfWswKzhww
830,PxS6nzOnq2g,UCPSlLJBY8_4OPIt6aqmQpdA
834,AM7KcJ8Y_1Q,UC4QadOSsJu54Qs8z99shRiQ
839,xEZTDtbAbDI,UCpHIBpOqu0ablP2HOR985Rg
840,3IZJ5_1hgW8,UC3wEaRK3h93UehXbg9YRcmQ
844,6VUlPQ0hrnY,UCibEhpu5HP45-w7Bq1ZIulw
850,9pii9ZwxxyY,UC0e87WXu_SJhrc8tb08qyaQ
851,4XMSvI77b60,UCRcqkIwvavvCDUu2yMvl34w
852,5ZI1R0XFYpE,UCaak9sggUeIBPOd8iK_BXcQ
854,7RbcSEm7ay0,UC2KxdiFxT-5ymlYbzWKIf9A
855,ze4qQICHOws,UCRT-74ovdMKOFBC96w_gfyQ
856,08A73Fh0JUU,UCXua9WNskyonbW19gjRBHfg
857,p3nMjP2wKPo,UCAE3Nq-r0b_580iOxBnE5Sw
860,MTpGrsKEExU,UCoh_z6QB0AGB1oxWufvbDUg
862,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
865,1E7UaOrytko,UC2v_FEM2obGMne07CgXU8hw
870,k7fbAwMX24o,UCkH3CcMfqww9RsZvPRPkAJA
872,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
875,qLAYuXiia5U,UCNqmECMUi1zWc64qSU8c05w
876,36kZ8xojIz0,UCgJT29ypj-ZGNX5y8GHapKA
878,44pqSKJUdKQ,UCQUdNis13Y2bXiV7fssSNCg
880,PtbaWeSgSZk,UCroloVlHKUnvOMn5MtuvyDg
884,2f6zZ7tUp24,UCwTDfpw2NE41h02-lWBJpFg
886,E0yBn_3vrYI,UCMjPaH_cobWKILEnIa-RIMg
888,qy3iltRcMb0,UCTUHN-d0rujv4DZI-sEY53A
889,wmV-urzRHLY,UCSoEDFXaMcHbAlWlduce2eg
892,i_cNNDJaFaE,UCP1PN9Um8z8Li-20Yauqa6A
893,p6XQMkLpHo4,UC-km1012mEUQQLGxggmrazw
895,ynJm_HQfyW4,UC6YuttrRJ_LZNddA_DJ_VSQ
897,3mf0JocDqFg,UCXBgKqFxSjKADEuMLkc1Bpg
903,_NHrL7hkf6o,UCucL8Ib4JOigpW0pgjI46xA
904,f-jFclUfLc4,UC9S3u0sQzLKE-7eu_SHi-wg
905,Ezto087Fuq0,UCljUAjufNh7VI0yElcAdlhg
907,KJ2guel2aRE,UCkkxn2ldlFUMupTlXU8meAw
908,cFwBPtzbKMg,UCkhvff686tv-QIK3koac5lQ
909,gF4okcPGNas,UCwFPk397w7Dg5gi6vd-1Xcw
910,CPo_NSjSGmE,UCBBM6I8aFFYHQ011WUsgoWw
911,dPMqNCAxpMY,UCTHCOPwqNfZ0uiKOvFyhGwg
913,mfI27JGlEE8,UCMKvT0YVLufHMdGLH89J1oA
914,ngambqAukEI,UCosdY-UuH21-lOwfXwYjiBw
922,YBIS3hbkQf8,UCVP_Fma2_-BEKWYc79JVQDw
924,GIILcNJO-3E,UClS-7TfM2g2plTGguaBPfqg
926,vXQXQrNnwVo,UCs4ms7uVxO8wVvQoEocz8jw
929,A9Ytvx37oAQ,UChlgI3UHCOnwUGzWzbJ3H5w
930,6yJq_m562qI,UC1Lp8HbCqOPBMT1W_mjb21A
931,76-KTVPm7XA,UCCRb6nYKaT8tzLA8CwDdUtw
936,Mj_tCaWNM78,UCTQVIXvcHrR9jYoJ6qaBAow
937,7vwlaFTL90Q,UCKtKKtjaaPKA1Oj8Ldnfsdg
939,mNqSetEhB2o,UCyjqvcOieGYO7wot-RUgsPg
940,H0RP1SroRNU,UCPfja6yTg5pwDjQuVPHsQWw
942,ihfTW6DxezI,UCPs6BouVj4Gl96zGwwzSWJg
943,Op8sLLenBgU,UCjB2xW4I9pqsP_lWonMJJPA
944,n8JDmu9lzkI,UCvc33FeURfaIN5M8x9wGVjQ
945,M1SO1zvkPYI,UCPNpIv6idBglQyQWDKuEYcg
946,m5RytGisFcA,UCZoaq0ZN9OdFo15DmoPCWig
950,MNwJmCNWKb4,UCWU3QKablvVEK6JcEyEC58w
957,gRBSQvdV4EY,UCFWOTgjYbVwV5ZYd-WRtpLA
959,_4s5X_UhPEM,UCUzMcAXn1QXeehPWMU57ygg
962,wYSnrlfjdAc,UCtmXnwe5EYXUc52pq-S2RAg
963,TJ64ukzrJL4,UCNew84XbL3knLtwbFh8fhLQ
964,UkoV2-koBUQ,UC4QadOSsJu54Qs8z99shRiQ
966,9qDeO7cwNpc,UCP1PN9Um8z8Li-20Yauqa6A
967,xEZTDtbAbDI,UCpHIBpOqu0ablP2HOR985Rg
968,3IZJ5_1hgW8,UC3wEaRK3h93UehXbg9YRcmQ
972,zZyTTBXwd88,UC4YaOt1yT-ZeyB0OmxHgolA
973,bXmPRSro5kE,UCad4VUyyzWqenlkjfCTQ47A
975,PcNbF0FFZ6o,UCroloVlHKUnvOMn5MtuvyDg
977,08A73Fh0JUU,UCXua9WNskyonbW19gjRBHfg
978,9pii9ZwxxyY,UC0e87WXu_SJhrc8tb08qyaQ
980,7RbcSEm7ay0,UC2KxdiFxT-5ymlYbzWKIf9A
983,niX34ZaS4wY,UCMjPaH_cobWKILEnIa-RIMg
986,ThrK2S5kWOU,UCRgOqI54g1VqnQnwIB6WPSA
987,ve0HZmQDKbc,UCLdnL7RNgh616cUbJJUGPRg
988,r-uYujAZR9M,UConaGRzpWrIGU6ALkUASyYg
989,5ZI1R0XFYpE,UCaak9sggUeIBPOd8iK_BXcQ
991,Xce5GhISSDM,UClX3YSREJp3ELuv2wFAYOzA
992,6VUlPQ0hrnY,UCibEhpu5HP45-w7Bq1ZIulw
994,fqcQ9Ioaoak,UCq44eNlrF-7VsVQ6i5on-pA
996,YnHAf5hDuC8,UCT2ufNhLUwPZGhNvO_B2vnA
999,9oT5es2LWrk,UCKtKKtjaaPKA1Oj8Ldnfsdg
1000,WZ7RMirDIpw,UCFTVNLC7ysej-sD5lkLqNGA
1002,ME5g4bZQCgI,UCfkM3u-0uSKADDitZLpXcfA
1004,Z3evx2MBWN0,UCUz13KPT3QQ7qag7rImH6kA
1005,B6GxvgcuYyo,UCosdY-UuH21-lOwfXwYjiBw
1006,Cpyb7Y3L0ck,UCOn5jBE3jARWrcKoAKbqLow
1008,HFTfy33dfzY,UCGdZ_-svzY_hPLYVSKvMFvw
1009,xxU5dtXqVbo,UCljUAjufNh7VI0yElcAdlhg
1011,mVWJFNr6utY,UC1Lp8HbCqOPBMT1W_mjb21A
1013,MTpGrsKEExU,UCoh_z6QB0AGB1oxWufvbDUg
1014,ySFOsUn7jWE,UCEf_Bc-KVd7onSeifS3py9g
1018,F2KxHnD6KoA,UCULo-2LbjVtVsdSsVTYVFmQ
1020,20CKMBMN5S0,UCZJLOAUdvQHrIXQs3Hq17Hw
1022,BaGD9WDoZGw,UCQatgKoA7lylp_UzvsLCgcw
1023,XWYmNyx8naQ,UCeEw2Utee_-P8-KZYTzuUsw
1026,1c32oj71UYk,UCpolM1uWKK0bzhmAwWuPglw
1027,p3nMjP2wKPo,UCAE3Nq-r0b_580iOxBnE5Sw
1028,4XMSvI77b60,UCRcqkIwvavvCDUu2yMvl34w
1036,cfohTLuZrWA,UC_0dMLkaEkXvkjjmTg7Peiw
1037,LuSh4-cbAOc,UC6SmH9mR82nj28_NNg_rZvA
1039,n88D2fe3_v4,UCxpPvd1GuFf9gpB5cFdsecA
1041,ze4qQICHOws,UCRT-74ovdMKOFBC96w_gfyQ
1044,dwTJvm2lQbs,UC3ZkCd7XtUREnjjt3cyY_gg
1047,1E7UaOrytko,UC2v_FEM2obGMne07CgXU8hw
1049,k7fbAwMX24o,UCkH3CcMfqww9RsZvPRPkAJA
1050,2XGxPIU-vGw,UCokK-tAztZYbWNs7tLpI5dA
1051,4t2lTRpOaVk,UCKL5hAuzgFQsyrsQKgU0Qng
1052,saupsetWnRA,UC8k5Hd0UtZLrUvZHhsHfgzA
1053,qy3iltRcMb0,UCTUHN-d0rujv4DZI-sEY53A
1054,cene97fTKJQ,UCxUzQ3wu0oJP_8YLWt71WgQ
1057,44pqSKJUdKQ,UCQUdNis13Y2bXiV7fssSNCg
1060,2f6zZ7tUp24,UCwTDfpw2NE41h02-lWBJpFg
1062,wmV-urzRHLY,UCSoEDFXaMcHbAlWlduce2eg
1063,36kZ8xojIz0,UCgJT29ypj-ZGNX5y8GHapKA
1064,p6XQMkLpHo4,UC-km1012mEUQQLGxggmrazw
1065,gP5rZvsw0eE,UC2TCPeRl66OCXYXLIsQpd-A
1066,qLAYuXiia5U,UCNqmECMUi1zWc64qSU8c05w
1069,wYSnrlfjdAc,UCtmXnwe5EYXUc52pq-S2RAg
1070,TJ64ukzrJL4,UCNew84XbL3knLtwbFh8fhLQ
1071,UkoV2-koBUQ,UC4QadOSsJu54Qs8z99shRiQ
1073,9qDeO7cwNpc,UCP1PN9Um8z8Li-20Yauqa6A
1074,xEZTDtbAbDI,UCpHIBpOqu0ablP2HOR985Rg
1075,3IZJ5_1hgW8,UC3wEaRK3h93UehXbg9YRcmQ
1079,zZyTTBXwd88,UC4YaOt1yT-ZeyB0OmxHgolA
1080,bXmPRSro5kE,UCad4VUyyzWqenlkjfCTQ47A
1082,PcNbF0FFZ6o,UCroloVlHKUnvOMn5MtuvyDg
1084,08A73Fh0JUU,UCXua9WNskyonbW19gjRBHfg
1085,9pii9ZwxxyY,UC0e87WXu_SJhrc8tb08qyaQ
1087,7RbcSEm7ay0,UC2KxdiFxT-5ymlYbzWKIf9A
1090,niX34ZaS4wY,UCMjPaH_cobWKILEnIa-RIMg
1093,ThrK2S5kWOU,UCRgOqI54g1VqnQnwIB6WPSA
1094,ve0HZmQDKbc,UCLdnL7RNgh616cUbJJUGPRg
1095,r-uYujAZR9M,UConaGRzpWrIGU6ALkUASyYg
1096,5ZI1R0XFYpE,UCaak9sggUeIBPOd8iK_BXcQ
1098,Xce5GhISSDM,UClX3YSREJp3ELuv2wFAYOzA
1099,6VUlPQ0hrnY,UCibEhpu5HP45-w7Bq1ZIulw
1101,fqcQ9Ioaoak,UCq44eNlrF-7VsVQ6i5on-pA
1103,YnHAf5hDuC8,UCT2ufNhLUwPZGhNvO_B2vnA
1106,9oT5es2LWrk,UCKtKKtjaaPKA1Oj8Ldnfsdg
1107,WZ7RMirDIpw,UCFTVNLC7ysej-sD5lkLqNGA
1109,ME5g4bZQCgI,UCfkM3u-0uSKADDitZLpXcfA
1114,UXa1bG5YFq0,UCA-uTlDQLuBwwMc5xGS9deQ
1115,d5p-tktUUG0,UCTDMT3aL30noTVFgNPA9XtQ
1117,RN1UNeiG94E,UCLYlpN8yN536YoJd6FtiKwg
1120,c8asDylRpcY,UCv2ejD5B1xOYtGB2cf80B8g
1123,pCGrI1uol1A,UCtmXnwe5EYXUc52pq-S2RAg
1124,nekQ_p22cX0,UCwWsJ1jH1fRUm55-jY0XS2w
1128,A6OuodiGgIs,UCvCcV8SLOZK2WDCDFRtD5Ow
1129,af08-WKMEeM,UC1NtXVnJ-VffY4fCmI2tLxw
1132,znmmejSNEYA,UCkH3CcMfqww9RsZvPRPkAJA
1134,fc3khhUfgjA,UCEAvwlv0ZtJrSsgaA2CewOw
1136,_7xZgkB92eQ,UCwB_AlxvT3A1uEcI9rA_7hg
1137,5QH40BSMkPo,UCDRWhpjy_lU_phS3O31AjRQ
1138,hmrKjDgVpwI,UC4QadOSsJu54Qs8z99shRiQ
1140,wZZO94hHkkg,UCrEU0b3lpZyrFh7VImwWkxA
1141,31FRphGhoyc,UCMhqF72AY_Yf_8BiYpuwy_A
1144,fUyU3lKzoio,UC7vVhkEfw4nOGp8TyDk7RcQ
1146,e25CZhGchss,UCrCsCSVdTweNCVO4LgrG2ug
1147,ibjtAEoG81E,UCg9mwxF0uacG3Q4N91wo2TQ
1151,atDftmmvxsk,UCdu8igwBhwFtF_s1QYrRfAQ
1154,lhAbQ3SxOPs,UCHvFSU5OP6c7QcJxIr87YtA
1155,s2wSwJSKR0U,UCQUdNis13Y2bXiV7fssSNCg
1156,4UWMXpff9lY,UCy71JJO1ef3eH1p84gM4QOg
1159,UN2200Y5ALI,UCLdnL7RNgh616cUbJJUGPRg
1160,DmtIh84uE3w,UCfCY70zRsvnnKzQ39mBq0rw
1161,J_qYwXk43I0,UCKZRL75vTjqbgd0WVdqF3Qg
1162,0x7e6rBbRf0,UCQ3Kgx1G1NkELoJ8tJ3uelg
1163,X0qBgyiR6aA,UCEH8O1Z3yM14mH671CaSf4Q
1165,kZ_2qzvXYQ4,UC8_wmm5DX9mb4jrLiw8ZYzw
1167,ZJR8IQkRI7Q,UCvlctY0BTwLULhSSpZ6_wmw
1169,pV3M_2nKJzM,UCSoEDFXaMcHbAlWlduce2eg
1171,IRXrQevmNDo,UC9I5l3CeCsxFdE0p0USWC9g
1173,mgLuTJMJxY8,UCxBR2bnAFAavDHpHtQrTA9Q
1174,fBy09D6GDiw,UCp6993wxpyDPHUpavwDFqgg
1175,7gILezjXn-M,UC26ZU-55UPc7lVR9inHWayA
1177,A_4lBDdiEr4,UCBNVHtuiZTp8CFGY0Su_08g
1181,OgvFvYeF1IY,UCryItMG5CX-iF_7OzRTn9SA
1184,5nxIcqYI-uc,UCg49h2KFnB3SH1efaI_njVg
1185,3YeD_8bLy2A,UCljUAjufNh7VI0yElcAdlhg
1187,zZyTTBXwd88,UC4YaOt1yT-ZeyB0OmxHgolA
1189,v12AFvR4O90,UC4arQnli3ffEuCSrSgAD_Ug
1190,9qDeO7cwNpc,UCP1PN9Um8z8Li-20Yauqa6A
1191,4hwny607TVU,UCpolM1uWKK0bzhmAwWuPglw
1193,Lg7Bbjd_zhM,UCv5XfaorU_67je3AfovCEAQ
1194,mK0OycgvugA,UCcfGMS51eSQAaU0QojKaiKw
1197,RMfDDNOZySo,UC8XBizOfQBLUrUcv_9DHCog
1199,pV3M_2nKJzM,UCSoEDFXaMcHbAlWlduce2eg
1201,IRXrQevmNDo,UC9I5l3CeCsxFdE0p0USWC9g
1203,mgLuTJMJxY8,UCxBR2bnAFAavDHpHtQrTA9Q
1204,fBy09D6GDiw,UCp6993wxpyDPHUpavwDFqgg
1205,7gILezjXn-M,UC26ZU-55UPc7lVR9inHWayA
1207,A_4lBDdiEr4,UCBNVHtuiZTp8CFGY0Su_08g
1211,OgvFvYeF1IY,UCryItMG5CX-iF_7OzRTn9SA
1214,5nxIcqYI-uc,UCg49h2KFnB3SH1efaI_njVg
1215,3YeD_8bLy2A,UCljUAjufNh7VI0yElcAdlhg
1217,zZyTTBXwd88,UC4YaOt1yT-ZeyB0OmxHgolA
1219,v12AFvR4O90,UC4arQnli3ffEuCSrSgAD_Ug
1220,9qDeO7cwNpc,UCP1PN9Um8z8Li-20Yauqa6A
1221,4hwny607TVU,UCpolM1uWKK0bzhmAwWuPglw
1223,Lg7Bbjd_zhM,UCv5XfaorU_67je3AfovCEAQ
1224,mK0OycgvugA,UCcfGMS51eSQAaU0QojKaiKw
1227,RMfDDNOZySo,UC8XBizOfQBLUrUcv_9DHCog
1230,poOgSIHFLn8,UCTvC3XC9hQGeMqG1LDGHMzg
1231,rbI6yVCvjww,UC6z9hHYTAV8eW--F4JndgiQ
1232,vXnzy2RxGn8,UCo9SKZWc4JaiefenSUwCKSg
1233,QVWwSjuh3ro,UCNcQkRqY3_Ozcnlo6STqlAQ
1234,bqirnrtX75g,UCKtKKtjaaPKA1Oj8Ldnfsdg
1235,TJ64ukzrJL4,UCNew84XbL3knLtwbFh8fhLQ
1238,C6nMAS8l_So,UChFqyZDekCMt_z7sVO3JjBQ
1240,JOTsWlNrbKk,UC0Lo41A_5qVbdgl2p75UXaA
1243,H6nwc1n2-2g,UCynURu72A71GmEVQcsZXcKQ
1244,ezPPy8kza9c,UCdIg25jnHpfVpnHNoCakU4Q
1245,3O_8GjpLLAk,UC6Ku2vOly1mGc-tZMmozoug
1248,fm_3wYb1Qt4,UC1lgJkpCx_0SMzsvrTCdxPw
1249,hqosJKx3WdA,UCdivz7DDJG35Vkvng0eMmuA
1250,3tSIys1Wy7U,UCcQk-aaFPn2gJb1cfsHkiaQ
1251,UeVoE1Bgb5k,UCjSUHGlaOM7nDZtzpreA9Jw
1253,r-kQvtEtw8g,UCqHDeUer8bgaqswSuFP7FxQ
1254,yoBX4s9IqH0,UCnAuhJDMQ_BY_9e1uI1kt4w
1256,Za0D-EDpoq8,UCrGPz6YlvFnNRx_TlheGjpw
1259,jcVKfSZ1tWg,UCCjh8thaceGBC9qsjElIPdg
1260,H5HqA4vusWo,UC9otcP-so8g8qV8wNUkWyqw
1261,WeL4hIHm1BI,UCWsJsG1wJyO2BydSGqfAmRA
1262,zXlHtyg7UKw,UCi623vUlmMZGgZbVcmzHc7Q
1264,oL6p6s2acR4,UCxhygwqQ1ZMoBGQM2yEcNug
1265,mNgstAqU76g,UC4Xof8DXNeUhANhpTUvAlQw
1266,_uViUeLZQhU,UCzCa7TOgw17MxtddnTvVHtg
1273,UXa1bG5YFq0,UCA-uTlDQLuBwwMc5xGS9deQ
1274,d5p-tktUUG0,UCTDMT3aL30noTVFgNPA9XtQ
1276,RN1UNeiG94E,UCLYlpN8yN536YoJd6FtiKwg
1279,c8asDylRpcY,UCv2ejD5B1xOYtGB2cf80B8g
1282,pCGrI1uol1A,UCtmXnwe5EYXUc52pq-S2RAg
1283,nekQ_p22cX0,UCwWsJ1jH1fRUm55-jY0XS2w
1287,A6OuodiGgIs,UCvCcV8SLOZK2WDCDFRtD5Ow
1288,af08-WKMEeM,UC1NtXVnJ-VffY4fCmI2tLxw
1291,znmmejSNEYA,UCkH3CcMfqww9RsZvPRPkAJA
1293,fc3khhUfgjA,UCEAvwlv0ZtJrSsgaA2CewOw
1295,_7xZgkB92eQ,UCwB_AlxvT3A1uEcI9rA_7hg
1296,5QH40BSMkPo,UCDRWhpjy_lU_phS3O31AjRQ
1297,hmrKjDgVpwI,UC4QadOSsJu54Qs8z99shRiQ
1299,wZZO94hHkkg,UCrEU0b3lpZyrFh7VImwWkxA
1300,31FRphGhoyc,UCMhqF72AY_Yf_8BiYpuwy_A
1303,fUyU3lKzoio,UC7vVhkEfw4nOGp8TyDk7RcQ
1305,e25CZhGchss,UCrCsCSVdTweNCVO4LgrG2ug
1306,ibjtAEoG81E,UCg9mwxF0uacG3Q4N91wo2TQ
1310,atDftmmvxsk,UCdu8igwBhwFtF_s1QYrRfAQ
1313,lhAbQ3SxOPs,UCHvFSU5OP6c7QcJxIr87YtA
1314,s2wSwJSKR0U,UCQUdNis13Y2bXiV7fssSNCg
1315,4UWMXpff9lY,UCy71JJO1ef3eH1p84gM4QOg
1318,UN2200Y5ALI,UCLdnL7RNgh616cUbJJUGPRg
1319,DmtIh84uE3w,UCfCY70zRsvnnKzQ39mBq0rw
1320,YBpdL9hSac4,UC_IRYSp4auq7hKLvziWVH6w
1322,45OyE9p5XzM,UCP1PN9Um8z8Li-20Yauqa6A
1328,FZNnY4h5-EM,UCosdY-UuH21-lOwfXwYjiBw
1329,uCOd7P8LagY,UCFtVzEblikHdro4J5HeMo4w
1332,1fnayziyc_s,UCG-5D9k_fL4FnMeNuraeAtA
1333,QsS4LCWrS1Q,UCt-1ijH9G4J6Uy6KzDMHwCw
1337,5CRAQ5DCJ40,UCKnWSFlKxYU2pR_1XEbSbEA
1339,fCgGLS5710M,UCljUAjufNh7VI0yElcAdlhg
1340,sy983M8R4to,UCxOjoraUPd0Dq9PAyIhC6tQ
1341,8cfpadf1TZE,UCcFqQcSh5U4lkAU2QXHL6-g
1342,MIUkd24ajMg,UCEH8O1Z3yM14mH671CaSf4Q
1343,m5C7AAi1uQc,UC0e87WXu_SJhrc8tb08qyaQ
1344,93tGXjgzXUU,UCynURu72A71GmEVQcsZXcKQ
1345,9wvD8Icvezk,UCKtKKtjaaPKA1Oj8Ldnfsdg
1347,2RvOuq6UW00,UCLsm0KqzHm5dYwEiKgVNWgw
1348,bQmvvX9WsNM,UCQUdNis13Y2bXiV7fssSNCg
1349,bWIp5Db_TKI,UCQ3Kgx1G1NkELoJ8tJ3uelg
1350,lzLQP25bTBk,UCmv1CLT6ZcFdTJMHxaR9XeA
1351,Wwnj8dHrK0s,UC1WkFVOCTPdY782AJ1PZ-JQ
1352,l0jImGsLLXI,UCK7olrAXy2LFsBtVx9g9xjA
1353,UKCOrM4MNwE,UCx9u_-L46feayiuj7wb7-bQ
1354,IFl_Hsa025A,UCXBgKqFxSjKADEuMLkc1Bpg
1357,PA4gcl3eYt8,UCqMdNkWN6Yf5m6oLHd3jafQ
1358,zzyGHbhCpV4,UCGL2699xGK-6p0AAnTVS5-g
1361,cSch6tDB1po,UC1Lp8HbCqOPBMT1W_mjb21A
1362,WtqNDSOg99Q,UCNcQkRqY3_Ozcnlo6STqlAQ
1363,LOmOEKHSOjk,UCvOX0NWMvYrgSV15vuxV4Pg
1364,4qypyMPY0DA,UC2TCPeRl66OCXYXLIsQpd-A
1365,P76oVZaT_JU,UCWbB8rGkcOc58YYS0QaCG3w
